Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
4162456,1,4163042,"",2010-11-12T07:25:36.253,"",37,25033,"",458320,"",355230,"",2016-11-30T16:36:44.783,2019-11-08T18:02:37.043,"Forward declaration of classes?",<python>,8,10,7,"",""
4693608,1,4693681,"",2011-01-14T16:51:28.640,"",37,8317,"",68573,"","","","",2018-04-10T07:46:49.103,"Find path of module without importing in Python",<python>,3,3,14,"",""
4842057,1,4842095,"",2011-01-30T09:05:20.827,"",37,104092,"",594099,"",6862601,"",2018-02-13T05:11:52.843,2019-01-31T00:26:38.490,"Easiest way to ignore blank lines when reading a file in Python",<python>,8,1,12,"",""
5268017,1,5294604,"",2011-03-11T01:27:17.777,"",37,7974,"",357024,"",357024,"",2011-03-14T03:42:07.307,2014-12-11T17:44:00.267,"Why does Python compile modules but not the script being run?",<python>,6,2,9,"",""
5544752,1,5544783,"",2011-04-04T21:48:55.153,"",37,34004,"",653152,"","","","",2018-08-15T17:57:15.650,"Should I use a main() method in a simple Python script?",<python>,5,0,9,"",""
5661385,1,5731719,"",2011-04-14T09:49:24.887,"",37,6934,"",78374,"","","","",2013-05-06T09:54:44.943,"Packaging and shipping a python library and scripts, the professional way",<python>,9,0,23,"",""
5995350,1,"","",2011-05-13T17:03:14.867,"",37,43805,"",262766,"",-1,"",2017-05-23T11:47:18.000,2012-10-15T19:41:22.550,"equivalent of `a?b:c`",<python>,4,4,6,2011-05-15T14:50:40.153,""
6854080,1,6854096,"",2011-07-28T04:27:01.757,"",37,36816,"",861494,"",1033581,"",2017-09-03T12:59:23.533,2019-02-25T14:04:12.980,"Is it necessary to include __init__ as the first function every time in a class in Python?",<python>,7,0,14,"",""
7842120,1,7842248,"",2011-10-20T20:54:35.957,"",37,149675,"",1006036,"","","","",2017-10-13T16:55:36.040,"Python return statement error "" 'return' outside function""",<python>,4,3,5,"",""
7914152,1,7914212,"",2011-10-27T09:41:46.480,"",37,8677,"",834839,"","","","",2011-10-27T09:56:40.013,"Can I overwrite the string form of a namedtuple?",<python>,3,1,10,"",""
8598228,1,8598283,"",2011-12-22T00:50:25.180,"",37,22039,"",945138,"",1222951,user166390,2018-04-02T21:15:08.253,2018-04-02T21:15:08.253,"f.write vs print >> f",<python>,7,8,4,"",""
8717395,1,8717446,"",2012-01-03T19:13:26.383,"",37,39554,"",902885,"",4282333,"",2016-06-08T21:33:57.807,2018-09-24T11:52:03.437,"Retain all entries except for one key python",<python>,7,0,2,"",""
9045169,1,9045181,"",2012-01-28T12:17:02.360,"",37,3142,"",707381,"",707381,"",2012-01-28T16:38:00.693,2012-01-30T07:19:22.687,"Why is a[:]=1 fundamentally different to a[:]='1'?",<python>,2,1,3,"",""
10579824,1,10579887,"",2012-05-14T08:29:13.187,"",37,35505,"",1105805,"",815724,"",2012-12-13T21:06:55.297,2019-07-03T07:20:17.757,"What is the difference between Python vs Jython vs IronPython vs wxPython?",<python>,1,2,9,"",""
15208615,1,15209116,"",2013-03-04T18:37:07.677,"",37,43087,"",699305,"",699305,"",2013-03-04T19:45:39.133,2019-01-05T19:14:04.353,"Using .pth files",<python>,2,0,12,"",""
16237659,1,16237698,"",2013-04-26T13:26:51.197,"",37,39879,"",978360,"","","","",2019-02-09T13:08:11.210,"Python: how to implement __getattr__()?",<python>,7,3,12,"",""
19507096,1,19507173,"",2013-10-22T00:32:51.803,"",37,46190,"",1044984,"",68587,"",2015-06-22T23:57:58.900,2019-05-16T20:24:54.980,"Python error ""import: unable to open X server""",<python>,3,1,2,"",""
328059,1,328068,"",2008-11-29T21:55:53.313,"",36,97240,"",41795,UcanDoIt,2605733,S.Lott,2014-06-01T19:32:08.663,2017-08-07T12:36:29.130,"Create a List that contain each Line of a File",<python>,8,0,12,"",""
1216356,1,1216361,"",2009-08-01T10:42:21.447,"",36,26610,"",140837,"",40005,"",2009-08-01T19:21:53.450,2019-06-03T08:01:15.440,"Is it safe to replace a self object by another object of the same type in a method?",<python>,7,1,4,"",""
2031111,1,2031297,"",2010-01-08T22:10:52.097,"",36,48286,"",20712,"","","","",2019-06-06T20:41:30.857,"In Python, how can I put a thread to sleep until a specific time?",<python>,10,7,6,"",""
2793789,1,"","",2010-05-08T11:00:24.233,"",36,49536,"",336133,"",2462394,"",2015-01-05T16:12:35.717,2019-08-07T01:04:17.033,"create destination path for shutil.copy files",<python>,6,0,3,"",""
3540431,1,3540456,"",2010-08-22T06:18:28.323,"",36,80175,"",371426,"",1267663,"",2012-09-18T19:23:04.443,2019-03-31T08:26:02.557,"Difference between random randint vs randrange",<python>,5,2,16,"",""
6951792,1,6951832,"",2011-08-05T05:23:13.690,"",36,21682,"",871202,"",355230,"",2019-10-31T15:54:53.323,2019-10-31T15:54:53.323,"a += b not the same as a = a + b",<python>,2,4,18,2011-08-05T05:48:17.937,""
7228924,1,7228951,"",2011-08-29T10:30:11.467,"",36,31028,"",242552,"","","","",2019-05-04T11:15:02.827,"How to find the shortest string in a list in Python",<python>,6,0,7,"",""
7709411,1,7709453,"",2011-10-10T06:56:35.700,"",36,11406,"",632074,"",40342,"",2011-10-10T07:02:40.247,2011-10-10T07:18:13.360,"Why finally block is executing after calling sys.exit(0) in except block?",<python>,2,0,4,"",""
8856523,1,8856631,"",2012-01-13T20:00:39.567,"",36,84637,"",429850,"","","","",2019-04-17T23:27:10.267,"ValueError: unsupported format character while forming strings",<python>,5,0,5,"",""
9450446,1,9450760,"",2012-02-26T04:06:24.067,"",36,42209,"",804495,"",8554766,"",2018-10-12T05:11:46.653,2018-10-12T05:11:46.653,"How do I use a C-style for loop in Python?",<python>,6,4,7,"",""
10365624,1,10365639,"",2012-04-28T16:59:15.863,"",36,29099,"",1040752,"","",user166390,2012-04-28T17:31:59.440,2017-07-26T15:02:06.400,"""sys.getsizeof(int)"" returns an unreasonably large value?",<python>,1,1,17,"",""
11371204,1,11371230,"",2012-07-07T00:15:35.280,"",36,37552,"",1272683,"",1219006,"",2012-07-07T00:23:31.297,2018-08-03T10:07:12.747,"unpack the first two elements in list/tuple",<python>,5,1,5,"",""
11975781,1,11975810,"",2012-08-15T19:22:21.323,"",36,9683,"",339681,"","","","",2018-11-09T16:52:23.933,"Why does `getattr` not support consecutive attribute retrievals?",<python>,7,4,10,"",""
13654449,1,13654489,"",2012-11-30T23:03:26.900,"",36,97592,"",1796669,"",1796669,"",2012-12-01T01:46:39.697,2019-09-09T16:45:20.697,"Error: Segmentation fault (core dumped)",<python>,5,7,11,"",""
15738700,1,15738716,"",2013-04-01T06:29:25.240,"",36,57058,"",972253,"",4909087,"",2017-08-06T19:47:33.183,2019-05-14T23:56:14.440,"A quick way to return list without a specific element in Python",<python>,9,2,9,"",""
16508539,1,"","",2013-05-12T14:44:33.147,"",36,98166,"",1980377,"",1980377,"",2013-05-12T14:59:37.050,2018-03-15T23:50:46.330,"UnicodeDecodeError: 'ascii' codec can't decode byte 0xc2",<python>,4,7,7,"",""
17370984,1,"","",2013-06-28T18:04:00.547,"",36,101904,"",2341103,"",2341103,"",2013-06-28T18:09:05.813,2019-05-09T05:46:22.513,"Appending an id to a list if not already present",<python>,7,7,6,"",""
18669836,1,18669891,"",2013-09-07T04:49:58.467,"",36,51539,"",462455,"",939986,"",2013-09-07T05:49:49.227,2013-09-07T08:47:03.727,"Is it possible to write single line return statement with if statement?",<python>,4,4,3,"",""
21324940,1,21324981,"",2014-01-24T05:11:43.587,"",36,107630,"",1825593,"",1825593,"",2014-01-24T20:45:57.050,2019-08-07T19:52:15.523,"Python: What ""TypeError 'xxx' object is not callable"" means?",<python>,5,0,9,"",""
745743,1,745749,"",2009-04-13T23:15:37.427,"",35,18071,"",68788,"",445131,"",2015-07-17T15:41:26.810,2017-01-24T14:34:08.133,"Is Python interpreted (like Javascript or PHP)?",<python>,6,1,18,"",""
750298,1,750318,"",2009-04-15T04:21:17.717,"",35,62805,"",69882,"",1751037,"",2014-07-17T13:47:57.780,2014-07-17T13:47:57.780,"Easy way to check that a variable is defined in python?",<python>,5,5,14,2013-07-19T14:02:08.767,""
1192978,1,13617120,"",2009-07-28T09:31:08.357,"",35,40222,"",53911,"","","","",2019-06-17T12:05:49.703,"Python - Get relative path of all files and subfolders in a directory",<python>,7,2,11,"",""
2276000,1,2276018,"",2010-02-16T20:15:09.090,"",35,22895,"",274080,"","","","",2018-12-03T16:49:02.443,"Program web applications in python without a framework?",<python>,7,7,15,"",""
2544710,1,2544761,"",2010-03-30T11:27:00.920,"",35,23956,"",301848,"",12855,"",2010-03-30T12:14:54.683,2019-07-03T10:01:40.727,"How I can get rid of None values in dictionary?",<python>,6,0,6,"",""
3462784,1,3462840,"",2010-08-11T20:59:17.420,"",35,75082,"",417722,"",620444,"",2016-07-30T20:00:33.310,2019-11-28T19:40:44.727,"check if a string matches an IP address pattern in python?",<python>,18,0,14,"",""
4113307,1,4113516,"",2010-11-06T13:39:46.597,"",35,36580,"",25282,"","","","",2018-09-07T03:09:36.710,"Pythonic way to select list elements with different probability",<python>,6,2,16,2014-06-21T23:27:07.417,""
4188467,1,4188500,"",2010-11-15T20:24:30.290,"",35,61776,"",95944,"","","","",2018-09-02T04:29:46.360,"How to check if an argument from commandline has been set?",<python>,8,2,5,"",""
4325416,1,4325431,"",2010-12-01T14:34:55.180,"",35,60814,"",348851,"",-1,"",2017-05-23T12:25:49.487,2015-01-07T09:23:46.897,"How do I get the username in Python?",<python>,1,0,6,2010-12-01T14:41:57.240,""
4978567,1,4979486,"",2011-02-12T14:24:47.260,"",35,15574,"",605209,"",307705,"",2012-10-05T00:57:53.623,2017-10-08T18:22:32.340,"Should a return statement have parentheses?",<python>,5,1,9,"",""
5027400,1,5027585,"",2011-02-17T09:59:07.473,"",35,40428,"",180719,"",2000503,"",2014-02-19T16:51:24.903,2019-06-20T15:34:18.437,"constants in Python: at the root of the module or in a namespace inside the module?",<python>,4,3,3,"",""
5082190,1,5082229,"",2011-02-22T18:25:01.480,"",35,34374,"",188368,"",3924118,"",2017-01-10T19:10:05.640,2017-01-10T19:10:05.640,"TypeError after overriding the __add__ method",<python>,5,0,12,"",""
10212445,1,10212468,"",2012-04-18T15:15:02.897,"",35,37958,"",981835,"",1332690,"",2012-04-18T18:35:10.030,2015-08-13T18:17:30.443,"Python map list item to function with arguments",<python>,3,2,10,"",""
10506973,1,"","",2012-05-08T21:42:12.337,"",35,48761,"",873286,"",3885376,"",2017-10-06T20:41:50.160,2017-10-06T20:41:50.160,"Can not increment global variable from function in python",<python>,2,3,9,2012-05-09T00:42:43.863,""
11860476,1,"","",2012-08-08T08:22:25.537,"",35,76821,"",713087,"",10323798,"",2019-04-16T05:28:08.253,2019-04-16T05:28:08.253,"How to unnest a nested list",<python>,4,2,10,2012-08-08T09:05:10.170,""
13673060,1,13673133,"",2012-12-02T19:45:01.017,"",35,81095,"",992444,"",417685,"",2013-02-19T16:29:59.323,2018-02-09T13:34:22.143,"Split string into strings by length?",<python>,13,4,6,"",""
15039528,1,15039662,"",2013-02-23T10:34:31.847,"",35,22793,"",1994660,"",1961486,"",2013-02-23T10:54:28.730,2018-09-04T18:32:21.657,"what is the difference between os.open and os.fdopen in python",<python>,1,1,9,"",""
16856251,1,16856289,"",2013-05-31T11:28:50.650,"",35,30965,"",1397945,"","","","",2013-05-31T21:00:31.007,"Yield multiple values",<python>,2,0,11,"",""
20670732,1,20670757,"",2013-12-18T23:34:38.160,"",35,9772,"",900130,"","","","",2013-12-18T23:38:11.323,"Is 'input' a keyword in Python?",<python>,1,2,3,"",""
23302018,1,23302073,"",2014-04-25T20:04:04.160,"",35,16718,"",3304060,"",-1,"",2017-05-23T10:31:00.813,2016-10-22T10:39:11.333,"Usefulness of def __init__(self)?",<python>,3,1,7,"",""
23547604,1,23547698,"",2014-05-08T16:37:44.933,"",35,35696,"",2983041,"",63550,"",2015-10-12T18:44:02.340,2019-03-12T22:04:28.293,"Python, counter atomic increment",<python>,3,2,10,"",""
25577578,1,36728121,"",2014-08-29T23:40:35.937,"",35,24955,"",1335431,"",7851470,"",2019-10-21T09:52:40.043,2019-10-21T09:52:40.043,"Access class variable from instance",<python>,2,0,6,"",""
31796910,1,31796997,"",2015-08-03T21:17:33.553,"",35,2526,"",813385,"","","","",2015-08-07T08:07:03.933,"How does python ""know"" what to do with the ""in"" keyword?",<python>,4,3,2,"",""
35805,1,35823,"",2008-08-30T09:12:41.367,"",34,4366,"",3154,"David Sykes",91962,zacherates,2011-08-12T06:33:50.663,2013-02-05T05:28:27.900,"Why is my instance variable not in __dict__?",<python>,2,0,5,"",""
147713,1,147736,"",2008-09-29T06:31:27.423,"",34,44786,"",16144,Eden,"","","",2018-04-20T13:32:47.343,"How do I manipulate bits in Python?",<python>,9,0,14,"",""
604240,1,"","",2009-03-02T22:10:36.313,"",34,36895,"",9399,Hein,"","","",2013-10-28T03:35:57.060,"how to parse hex or decimal int in Python",<python>,5,9,5,2016-05-14T02:59:19.237,""
699390,1,699446,"",2009-03-30T22:58:26.167,"",34,12831,"",83898,"Josh Gibson",83898,"Josh Gibson",2009-03-30T23:09:16.547,2009-03-31T02:12:08.587,"What's the best way to tell if a Python program has anything to read from stdin?",<python>,4,2,10,"",2009-03-30T23:11:06.447
1538832,1,1538868,"",2009-10-08T16:11:33.880,"",34,4999,"",3403994,"",875915,"",2015-02-18T18:30:12.157,2017-11-30T20:49:34.257,"Is the single underscore ""_"" a built-in variable in Python?",<python>,3,1,13,"",""
1555234,1,"","",2009-10-12T15:28:41.227,"",34,81769,"",183077,"","","","",2019-08-31T05:32:17.770,"Fill form values in a web page via a Python script (not testing)",<python>,5,0,28,"",""
1559638,1,1559652,"",2009-10-13T11:28:05.867,"",34,22658,"",63051,"",12855,"",2009-10-13T11:38:14.033,2019-08-12T08:43:23.423,"How to send a dictionary to a function that accepts **kwargs?",<python>,5,1,6,"",""
1668223,1,1668289,"",2009-11-03T15:55:05.820,"",34,31790,"",200816,"",7856,"",2009-11-03T15:58:45.323,2019-08-26T10:43:15.703,"How to de-import a Python module?",<python>,4,2,12,"",""
2098088,1,2098096,"",2010-01-19T23:49:00.033,"",34,16572,"",112355,"",120243,"",2010-01-20T00:50:38.487,2015-09-24T12:20:37.630,"Should I create each class in its own .py file?",<python>,6,0,1,"",""
2501208,1,2501595,"",2010-03-23T15:34:15.430,"",34,65242,"",288304,"",42973,"",2012-01-25T14:04:23.117,2018-12-17T10:40:39.240,"Copying and pasting code into the Python interpreter",<python>,11,3,2,"",""
2973900,1,2973911,"",2010-06-04T12:06:48.093,"",34,16611,"",268936,"","","","",2013-05-05T13:51:35.037,"Is Python's logging module thread safe?",<python>,1,0,7,"",""
3718513,1,3718541,"",2010-09-15T14:18:56.230,"",34,31325,"",145349,"","","","",2016-12-28T09:23:02.937,"Python ""is"" statement: what is happening?",<python>,7,0,13,2019-03-25T08:03:26.963,""
4702249,1,4702280,"",2011-01-15T21:25:56.020,"",34,56113,"",434460,"",711006,"",2017-11-06T14:14:34.040,2019-09-03T17:30:26.393,"Is there a way in Python to return a value via an output parameter?",<python>,5,4,2,"",""
6670290,1,6670331,"",2011-07-12T19:58:30.107,"",34,67546,"",409102,"",-1,"",2017-05-23T12:18:06.173,2016-05-05T09:46:42.073,"Split string into different variables instead of array in Python",<python>,2,3,1,2011-07-14T19:24:23.370,""
7371244,1,7371254,"",2011-09-10T10:59:53.220,"",34,7549,"",380038,"",2399775,"",2017-10-27T18:40:55.187,2017-10-27T18:40:55.187,"Using self.* as default value for a method",<python>,4,2,1,2018-01-01T18:15:53.557,""
10154568,1,15456828,"",2012-04-14T15:01:00.273,"",34,24396,"",551625,"",275567,"",2012-10-13T14:41:56.537,2019-02-02T21:53:06.767,"Postpone code for later execution in python (like setTimeout in javascript)",<python>,5,4,13,2018-11-05T15:20:58.280,""
11871221,1,"","",2012-08-08T18:53:02.643,"",34,71946,"",1050619,"","",user166390,2012-08-08T19:03:20.060,2018-08-22T07:13:09.033,"Python: ""TypeError: __str__ returned non-string"" but still prints to output?",<python>,3,0,3,"",""
13024416,1,13024551,"",2012-10-23T06:08:10.493,"",34,1562,"",341971,"",-1,"",2017-05-23T11:53:23.150,2012-10-23T16:21:27.083,"How come unpacking is faster than accessing by index?",<python>,2,0,8,"",""
13297406,1,13297537,"",2012-11-08T20:37:30.723,"",34,66408,"",1636876,"",1636876,"",2013-12-06T18:58:56.440,2013-12-06T18:58:56.440,"Using File Extension Wildcards in os.listdir(path)",<python>,3,0,5,"",""
14595922,1,14595949,"",2013-01-30T02:54:24.910,"",34,24188,"",592235,"","","","",2013-01-30T03:00:30.177,"List of python keywords",<python>,2,1,6,2013-04-30T13:06:50.647,""
15367760,1,15367806,"",2013-03-12T17:14:40.997,"",34,145644,"",1958508,"",1091386,"",2016-01-19T01:44:18.293,2018-09-14T10:44:01.267,"UnboundLocalError: local variable referenced before assignment when reading from file",<python>,7,2,9,"",""
18411560,1,18411610,"",2013-08-23T20:45:54.507,"",34,14643,"",995270,"",7312175,"",2019-10-03T11:24:25.947,2019-10-03T11:24:25.947,"Python sort list with None at the end",<python>,3,15,11,"",""
22441803,1,22441810,"",2014-03-16T19:32:29.013,"",34,79232,"","",user2540748,"","","",2014-03-16T19:33:23.517,"Python write to file without overwriting current txt",<python>,1,1,5,2014-03-16T19:58:53.323,""
25336726,1,25336738,"",2014-08-16T03:42:47.767,"",34,16130,"",1030647,"","","","",2019-08-04T18:12:16.147,"Why can't I iterate twice over the same data?",<python>,3,5,9,"",""
25455978,1,25456235,"",2014-08-22T21:45:41.993,"",34,21774,"",294317,"","","","",2018-08-05T16:53:28.503,"What is the python equivalent to a Java .jar file?",<python>,3,3,11,"",""
30561194,1,30561261,"",2015-05-31T18:38:27.703,"",34,4255,"",4626248,"",1318181,"",2015-05-31T18:48:54.080,2015-06-13T03:30:19.073,"what is the difference between del a[:] and a = [] when I want to empty a list called a in python?",<python>,4,3,3,2015-06-01T13:32:04.127,""
39187886,1,39187984,"",2016-08-28T04:00:30.670,"",34,13336,"",6226488,"","","","",2016-08-28T04:23:27.487,"What is the difference between subprocess.popen and subprocess.run",<python>,1,0,10,"",""
1041639,1,1041906,"",2009-06-25T00:37:23.263,"",33,16915,"",33080,"",33080,"",2009-06-25T01:39:24.997,2009-06-25T02:55:14.237,"Get a dict of all variables currently in scope and their values",<python>,5,8,11,"",""
1779286,1,1779303,"",2009-11-22T17:10:35.270,"",33,34502,"",157519,"",832230,"",2016-11-04T07:35:23.307,2019-10-11T06:50:13.233,"Swapping 1 with 0 and 0 with 1 in a Pythonic way",<python>,15,3,13,"",""
3540288,1,3540315,"",2010-08-22T05:23:47.703,"",33,59905,"",402197,"","","","",2019-07-10T15:21:04.220,"How do I read a random line from one file in python?",<python>,11,5,13,"",""
4004550,1,"","",2010-10-23T14:50:40.050,"",33,81243,"",485101,"",56338,"",2010-10-23T15:01:17.063,2010-10-23T16:32:05.637,"Converting string series to float list in python",<python>,1,1,9,"",""
4048651,1,"","",2010-10-29T02:56:02.010,"",33,144134,"",490825,"",20862,"",2010-10-29T02:57:18.390,2019-11-26T13:43:25.013,"Python function to convert seconds into minutes, hours, and days",<python>,16,4,13,"",""
4153260,1,4153344,"",2010-11-11T10:08:40.487,"",33,165295,"",483008,"",2666859,"",2016-08-04T11:53:48.120,2016-11-10T00:19:40.753,"How to use comparison and ' if not' in python?",<python>,5,1,3,"",""
7701646,1,7701650,"",2011-10-09T05:32:30.197,"",33,96405,"",640558,"",2572645,"",2016-08-17T16:53:37.487,2016-08-17T16:53:37.487,"how to call a function from another file?",<python>,1,0,6,"",""
7750982,1,7751029,"",2011-10-13T07:49:47.097,"",33,20308,"",58994,"","","","",2019-04-24T23:13:39.003,"Can Python's map function call object member functions?",<python>,5,2,7,"",""
